id,name,exercise_family,base_exercise_name,complementary_families,is_equipment_primary,equipment_detected,priority_build_muscle,priority_get_lean,priority_home,priority_gym
b4b99268-12d4-4d5e-858d-f161916cf9ab,Sitting Pull Back On A Chair,back_exercise,Back Exercise,"bent_over_row, lat_pulldown",False,bodyweight,70,88,95,65
b4c3fefb-5d9c-4988-84ea-6eab4b105d03,Neck Half Circle,general_movement,Neck Half Circle,,False,bodyweight,70,88,95,65
b4cf8795-3353-4b18-b05c-31d63737c13c,Rear Fly Stepback,fly,Chest Fly,"bench_press, incline_fly, push_up",False,bodyweight,70,88,95,65
b4d2b25e-da22-46a3-b9a5-d6a7ed411bb5,Crossed Body Twist Sit Up,crunch,Crunch,"leg_raise, plank, russian_twist",True,bodyweight,70,88,95,65
b4f3fdd8-0c9f-4681-9c1d-97625ed57b93,Standing Back Stretch (Bodyweight),back_stretch,Back Stretch,,False,bodyweight,70,88,95,65
b522251f-3fce-4cca-b2dd-c1da867377e4,Squeeze Bench Press (Dumbbell),bench_press,Bench Press,"incline_bench_press, fly, tricep_pushdown, dip",False,dumbbell,92,90,92,90
b526cfd9-5091-4ac0-8f7d-a629e889e544,Standing Elbow Circle,general_movement,Standing Elbow Circle,,False,bodyweight,70,88,95,65
b555d154-4d4d-42dc-9bc9-3a960c776db8,Single Straight Leg Stretch,general_stretch,Stretch,,False,bodyweight,70,88,95,65
b559112a-0b54-42e7-9b0b-56e6607a74d1,Standing Side Kick,general_movement,Standing Side Kick,,False,bodyweight,70,88,95,65
b571566f-b457-4c9f-aee2-62e451a98d63,Negative Crunch,crunch,Crunch,"leg_raise, plank, russian_twist",True,bodyweight,70,88,95,65
b57513ee-20f3-4261-b79b-c41e0f8ea2fc,Side Bend (Cable),core_exercise,Core Exercise,"crunch, plank",False,cable,85,88,30,92
b57ddf68-edb7-4c1c-ab08-ee947941c0da,Wide Glute Pulse Bridge,glute_bridge,Glute Bridge,"hip_thrust, romanian_deadlift, leg_curl",False,bodyweight,70,88,95,65
b591f0eb-3558-48f7-a74f-cb1dd2dd2af8,Ab Roller Crunch,crunch,Crunch,"leg_raise, plank, russian_twist",True,bodyweight,70,88,95,65
b5923cd7-c838-400f-b167-2157116894f8,Standing Top Grab Front Grab,core_exercise,Core Exercise,"crunch, plank",False,bodyweight,70,88,95,65
b5942b9e-fb8b-4199-a250-9c0b36ccea2c,Lying Abduction Leg Raise On Floor,hip_abduction,Hip Abduction,"hip_adduction, glute_kickback, hip_thrust",False,bodyweight,70,88,95,65
b5986bfa-9cf1-4c37-b05f-648a7baff8b3,Standing Gastrocnemius Calf Stretch,calf_stretch,Calf Stretch,,False,bodyweight,70,88,95,65
b59b95f7-9dab-40f7-9599-0d29c0c44782,Incline One Arm Lateral Raise (Dumbbell),lateral_raise,Lateral Raise,"shoulder_press, front_raise, rear_delt_fly",True,dumbbell,92,90,92,90
b59fe3df-e97b-4a31-99b6-94afb2a7d580,Right Cross Hook Kick (kickboxing),general_movement,Right Cross Hook Kick,,False,bodyweight,70,88,95,65
b5a28dc4-0605-4358-ae06-ed146eaa7ba3,Stick Side To Front Bend Stretch,general_stretch,Stretch,,False,bodyweight,70,88,95,65
b5a7ef6d-854d-466c-8656-d47a21537673,Donkey Kickback (Cable),back_exercise,Back Exercise,"bent_over_row, lat_pulldown",False,cable,85,88,30,92
b5aa4ec0-d07f-45ba-8fef-867387f182e8,Assisted Partial Range Inverse Leg Curl,leg_curl,Leg Curl,"romanian_deadlift, hip_thrust, leg_extension",False,bodyweight,70,88,95,65
b5ab3605-01ad-45be-8e96-b27a9e641883,Mountain Climber Walk,mountain_climber,Mountain Climber,"plank, burpee, high_knees",False,bodyweight,70,88,95,65
b5ad90bc-c963-4355-886f-c24105c3179f,Ipsilateral Reverse Lunge (Kettlebell),reverse_lunge,Reverse Lunge,"split_squat, step_up, squat, leg_press",False,kettlebell,75,85,85,78
b5b3b877-e7ef-4510-953f-34ff504b9e81,Rowing (with Rowing Machine),machine_row,Machine Row,"lat_pulldown, face_pull, bicep_curl, rear_delt_fly",False,machine,80,75,20,88
b5c11998-2e3d-4bc3-9a62-23af9ce77344,Knee Raise Jack,leg_raise,Leg Raise,"crunch, plank, reverse_crunch",False,bodyweight,70,88,95,65
b5c667ad-e59b-40f6-b5df-906747774a26,Lying Supine Curl (Dumbbell),bicep_curl,Bicep Curl,"hammer_curl, preacher_curl, tricep_extension",True,dumbbell,92,90,92,90
b5cd9989-353a-4fa5-87bc-450c0c71f574,Pelvic Tilt,general_movement,Pelvic Tilt,,False,bodyweight,70,88,95,65
b5cfcfe7-604f-4c66-b9a7-dd8ba26e660b,Hyperextension,back_extension,Back Extension,"romanian_deadlift, good_morning, glute_bridge",False,bodyweight,70,88,95,65
b5d05d29-17d4-459d-8289-b3e2c7c2fecd,Incline Fly (Dumbbell),incline_fly,Incline Fly,"fly, incline_bench_press",False,dumbbell,92,90,92,90
b5d30f28-0208-4c6a-827a-79f69b552a2c,45 Degree Bicycle Twisting Crunch,bicycle_crunch,Bicycle Crunch,"leg_raise, plank, russian_twist",False,bodyweight,70,88,95,65
b5d40962-6dfb-47c6-b79c-a98ef86b368b,Seated Military Hold Alternate Leg Raise On Floor (Dumbbell),leg_raise,Leg Raise,"crunch, plank, reverse_crunch",False,dumbbell,92,90,92,90
b5f8c1c8-106c-427a-ada2-227d2e921caa,EZ (Barbell) Drag Curl,bicep_curl,Bicep Curl,"hammer_curl, preacher_curl, tricep_extension",False,barbell,95,80,65,95
b609e1e1-8de7-4a5c-a4ba-a62ba8c10f8c,Side Plank Twist Arm Delt Raise,side_plank,Side Plank,"crunch, leg_raise, russian_twist",False,bodyweight,70,88,95,65
b60ce03b-7d38-4369-b317-b1c80c5afed9,Ring Eccentric Single Leg Curl With Towel,leg_curl,Leg Curl,"romanian_deadlift, hip_thrust, leg_extension",False,bodyweight,70,88,95,65
b6160b5d-9bb2-46f3-99da-308d3325d1ce,Sitting Lotus Rest Pose (front Pov),general_stretch,Stretch,,False,bodyweight,70,88,95,65
b61f4bef-c4f2-4be0-b135-c9c63cd1bbbd,Single Leg Glute Bridge Pullover_back (Kettlebell),pullover,Pullover,"lat_pulldown, straight_arm_pulldown, fly",False,kettlebell,75,85,85,78
b63ceab7-dfe7-448b-821d-2a5568feca74,Bottle Weighted Reverse Curl,reverse_curl,Reverse Curl,"bicep_curl, hammer_curl, wrist_curl",False,bodyweight,70,88,95,65
b641aefd-6199-4b1c-b723-d76dff87b9c6,Squat Jack,squat,Squat,"leg_press, leg_extension, lunge, leg_curl",False,bodyweight,70,88,95,65
b642ad44-7ed9-4087-bf0e-0cbf0258712e,Prone Press Swan_pilates,press,Press,"bench_press, shoulder_press",False,bodyweight,70,88,95,65
b644d54d-dcb6-4ef6-b563-2f0c797af869,Lying Tuck Crunch,crunch,Crunch,"leg_raise, plank, russian_twist",True,bodyweight,70,88,95,65
b64b7bff-8c55-41f6-abfc-b34e45608188,Assisted Push Up (Resistance Band),push_up,Push Up,"bench_press, fly, dip, tricep_extension",False,band,60,85,90,50
b64c9c89-42df-4262-b450-f4c9c149029e,Split Lunge Stretch (Dumbbell),general_stretch,Stretch,,False,dumbbell,92,90,92,90
b64f6e96-18e4-4625-815c-79a63312b4de,Weighted Plate Tibialis Anterior Curl,curl,Curl,"bicep_curl, hammer_curl",False,bodyweight,70,88,95,65
b656782e-da8b-48c5-a277-3b7eb959d35f,Single Leg Tuck Reverse Crunch (Cable),reverse_crunch,Reverse Crunch,"leg_raise, plank, russian_twist",False,cable,85,88,30,92
b65ce9d3-67f9-4442-ac03-03e5e98e531d,Lever Row (plate Loaded),machine_row,Machine Row,"lat_pulldown, face_pull, bicep_curl, rear_delt_fly",False,machine,80,75,20,88
b6686f9a-e35e-45b4-9f70-4b923669c36c,Jumping Jack,jumping_jack,Jumping Jack,"burpee, high_knees, squat_jump",False,bodyweight,70,88,95,65
b67d1481-8f96-43c8-81ae-b9abaf237538,Balance Plate Standing,general_movement,Balance Plate Standing,,False,bodyweight,70,88,95,65
b67d31ad-67a3-4f2c-89fe-4baa53228162,Sitting Lateral Raise Stepout On A Padded Stool,lateral_raise,Lateral Raise,"shoulder_press, front_raise, rear_delt_fly",False,bodyweight,70,88,95,65
b68caa7e-6340-44f4-ac69-d9be301b8a92,Side Step Pulldown,lat_pulldown,Lat Pulldown,"pull_up, bent_over_row, bicep_curl, face_pull",False,bodyweight,70,88,95,65
b6967d58-ff30-4db8-b971-88445f0fccbf,Chest Out Hands Behind (hold),chest_exercise,Chest Exercise,"bench_press, fly",False,bodyweight,70,88,95,65
b6a634de-d648-433d-88e1-b0393ab6e38c,Pullover To Press (Barbell),pullover,Pullover,"lat_pulldown, straight_arm_pulldown, fly",False,barbell,95,80,65,95
b6b36d72-4eb1-46a8-b7bf-1e883a958aa3,Turkish Get Up (squat Style) (Kettlebell),squat,Squat,"leg_press, leg_extension, lunge, leg_curl",False,kettlebell,75,85,85,78
b6b3958e-8ad1-47dd-be81-424c9993efb3,Lying Twist Toe Touch Against Wall,general_movement,Lying Twist Toe Touch Against Wall,,False,bodyweight,70,88,95,65
b6baffec-06ab-4e27-a537-f0cc900334b0,Double Pulse Squat Kickback,squat,Squat,"leg_press, leg_extension, lunge, leg_curl",False,bodyweight,70,88,95,65
b6d6c1e0-df23-414b-b360-f300bf5f28a1,90 To 90 (Stretch),general_stretch,Stretch,,False,bodyweight,70,88,95,65
b6dd4737-55cb-42cb-9ed2-7a3b390a6e41,Lateral Twist Box Jump,box_jump,Box Jump,"squat_jump, lunge_jump, squat",False,bodyweight,70,88,95,65
b6e3a3e4-11ee-47ed-85c9-b4085c9ec891,Alternating Leg Downward Dog,leg_exercise,Leg Exercise,"squat, leg_press",False,bodyweight,70,88,95,65
b6efb8c1-e05b-43c6-b224-58d4350c7c09,Sitting Scapular Adduction (side Back Pov),hip_adduction,Hip Adduction,"hip_abduction, sumo_squat, lunge",False,bodyweight,70,88,95,65
b6f2f6bc-ce07-4609-85cf-bd50d03d6992,Bird Dog,general_movement,Bird Dog,,False,bodyweight,70,88,95,65
b6f9ca6d-1b9b-4bcd-bfd0-dee2568c131e,Twisted Leg Lunge Pose,general_stretch,Stretch,,False,bodyweight,70,88,95,65
b70653e9-1662-4d15-951c-ccdd8f00b8fc,Lying Hip Knee Raise,leg_raise,Leg Raise,"crunch, plank, reverse_crunch",False,bodyweight,70,88,95,65
b706c25a-bc45-4b4f-8808-2feafa4ecb7c,Isometric Mid Thighs Pull,general_movement,Isometric Mid Thighs Pull,,False,bodyweight,70,88,95,65
b706e25b-07a3-4142-8007-fe410121f69d,One Arm Low Fly (Dumbbell),fly,Chest Fly,"bench_press, incline_fly, push_up",True,dumbbell,92,90,92,90
b718831c-3ef3-450b-9260-795be9bd33d1,Weighted Twisting Crunch (on Bench),crunch,Crunch,"leg_raise, plank, russian_twist",True,bodyweight,70,88,95,65
b71c6609-f367-4c4b-9ce8-6ce996a9aa29,Suspender Reverse Push Up,push_up,Push Up,"bench_press, fly, dip, tricep_extension",True,bodyweight,70,88,95,65
b7342315-717f-40ca-b58d-fdcae79e907c,Dead Bug,general_movement,Dead Bug,,False,bodyweight,70,88,95,65
b737f858-b4d9-4161-bfae-2d0f6ce8b82d,Standing Inside Calf Raise (Bodyweight),calf_raise,Calf Raise,leg_press,False,bodyweight,70,88,95,65
b7482fb7-277a-4d3b-bd4a-dc8462e23dd8,Single Leg Calf Raise On A Stepbox (Bodyweight),calf_raise,Calf Raise,leg_press,False,bodyweight,70,88,95,65
b75dfb88-86d3-497b-bcb3-00700652e8f5,One Arm Row (rack Support) (Dumbbell),single_arm_row,Single Arm Row,"lat_pulldown, face_pull, bicep_curl, rear_delt_fly",False,dumbbell,92,90,92,90
b778e1e5-0a7b-4d00-9760-e86c5f8452ff,Seated Circle Leg Crunch,crunch,Crunch,"leg_raise, plank, russian_twist",True,bodyweight,70,88,95,65
b78c9c39-2d0e-4dcd-9c29-943b98d4871e,Narrow Stance Squat (Barbell),bent_over_row,Bent Over Row,"lat_pulldown, face_pull, bicep_curl, rear_delt_fly",True,barbell,95,80,65,95
b78cdb14-b01c-4070-8952-20ea35fe9105,4 Reverse Lunge Bounce And Kick (Bodyweight),reverse_lunge,Reverse Lunge,"split_squat, step_up, squat, leg_press",False,bodyweight,70,88,95,65
b7903789-f048-4bb7-a3dd-d514733e7b91,Spell Caster,general_movement,Spell Caster,,False,bodyweight,70,88,95,65
b79c44da-d872-48cd-a0cb-0ff85a69ffb8,Full Squat (Barbell),squat,Squat,"leg_press, leg_extension, lunge, leg_curl",True,barbell,95,80,65,95
b79d5bdc-2774-426e-9876-e810b1dff468,Aquabike,cycling,Cycling,,False,bodyweight,70,88,95,65
b7a5620c-af8a-4fd1-b73a-cbee0c955ae8,Seated Kickback (Dumbbell),back_exercise,Back Exercise,"bent_over_row, lat_pulldown",False,dumbbell,92,90,92,90
b7abe552-8e05-49a6-94aa-3dc260a242e0,Weighted Dumbbell Lying Flat Hip Raise,raise,Raise,"lateral_raise, front_raise",False,dumbbell,92,90,92,90
b7c699e2-11a2-40a6-b76d-61469a986d33,Pronate Grip Triceps Extension (Dumbbell),tricep_extension,Tricep Extension,"tricep_pushdown, skull_crusher, dip, bicep_curl",False,dumbbell,92,90,92,90
b7dcf29d-e423-4a5a-b45c-73cc82fc8fa8,Hang Clean And Press (Dumbbell),press,Press,"bench_press, shoulder_press",False,dumbbell,92,90,92,90
b7ee6d81-2674-4e60-95c5-bd7820bb476a,Lying Single Leg Raise,leg_raise,Leg Raise,"crunch, plank, reverse_crunch",False,bodyweight,70,88,95,65
b7f64fde-a13f-4e6c-a398-93bf2844129d,Cross Over Reverse Fly (Cable),rear_delt_fly,Rear Delt Fly,"face_pull, lateral_raise, bent_over_row",False,cable,85,88,30,92
b805925f-7764-42bc-bdaa-c91406525a9a,Cow Yoga Pose Bitilasana,general_stretch,Stretch,,False,bodyweight,70,88,95,65
b80ec9c5-cfc1-4df7-b43f-ef3ed648f87f,Weighted Plate Push Up,push_up,Push Up,"bench_press, fly, dip, tricep_extension",True,bodyweight,70,88,95,65
b817a281-2e9a-4c73-bb6f-237ea0b02e3c,Standing Straight Arm Chest Fly (Bodyweight),fly,Chest Fly,"bench_press, incline_fly, push_up",False,bodyweight,70,88,95,65
b820e30f-6b57-4049-9351-d6f307cfbfbb,Seated Hamstring Stretch With Chair,hamstring_stretch,Hamstring Stretch,,False,bodyweight,70,88,95,65
b821793f-4cf8-47a4-ae27-e8da72eff9d2,Rear Decline Bridge,general_movement,Rear Decline Bridge,,False,bodyweight,70,88,95,65
b822dab4-1436-4b42-9cc4-9cf32cbb7648,Back Kick Heel Touches,back_exercise,Back Exercise,"bent_over_row, lat_pulldown",False,bodyweight,70,88,95,65
b84710c6-79ca-4ccd-9697-b8cdfe10cbd9,Rainbow Leg Raise (Bodyweight),leg_raise,Leg Raise,"crunch, plank, reverse_crunch",False,bodyweight,70,88,95,65
b84fbfb2-ce44-4799-b986-69dcfc08c20c,Standing Swimmer,general_movement,Standing Swimmer,,False,bodyweight,70,88,95,65
b8516199-c0ec-4301-a13a-9050201ffc86,Seated Single Leg Tibialis Press,press,Press,"bench_press, shoulder_press",False,bodyweight,70,88,95,65
b864ed5b-da95-4bfa-b7a0-f1dc49d00233,Knee Drive To Leg Lift,leg_exercise,Leg Exercise,"squat, leg_press",False,bodyweight,70,88,95,65
b884bb55-9837-4b81-b1a7-031d6244aae6,Push Up (with Push Up Handles),push_up,Push Up,"bench_press, fly, dip, tricep_extension",True,bodyweight,70,88,95,65
b884d16a-c7e3-43c6-bb82-f2e9b12a60b5,Front Plank Butt,plank,Plank,"crunch, leg_raise, russian_twist",True,bodyweight,70,88,95,65
b889b1af-cab3-429c-8b97-466bb64236c4,Straight Leg Glute Bridge,glute_bridge,Glute Bridge,"hip_thrust, romanian_deadlift, leg_curl",False,bodyweight,70,88,95,65
b88fbc68-0fb2-4f73-9997-32d032313a34,Kneeling High To Low Fly (Cable),fly,Chest Fly,"bench_press, incline_fly, push_up",False,cable,85,88,30,92
b89f1df0-e85d-4a43-a38b-08d6db5abc0b,Sled Lying Single Leg Squat,squat,Squat,"leg_press, leg_extension, lunge, leg_curl",False,bodyweight,70,88,95,65
b89fd252-9658-409c-94aa-f098d7cda083,Isometric Hold Wide Hand Push Up,push_up,Push Up,"bench_press, fly, dip, tricep_extension",True,bodyweight,70,88,95,65
b8a02168-65e0-477a-8668-43204227f26d,Smith Incline Bench Press,incline_bench_press,Incline Bench Press,"bench_press, incline_fly, shoulder_press",False,smith_machine,72,70,25,80
b8a4d73a-4e11-4d67-add7-fb20104e89af,Step Jack Punch,general_movement,Step Jack Punch,,False,bodyweight,70,88,95,65
b8b5917f-b8ce-4f73-9305-379c6f10086e,Single Leg Squat (Bodyweight),squat,Squat,"leg_press, leg_extension, lunge, leg_curl",False,bodyweight,70,88,95,65
b8b697c6-6ee3-4d5b-8c62-67f57e7ffdf2,Sumo Quarter Squat Alternate Tip Toe,sumo_squat,Sumo Squat,"leg_press, leg_extension, lunge, leg_curl",False,bodyweight,70,88,95,65
b8ced0dd-2118-45d5-bf0d-0bf2f795d36a,Side Step Rainbow Arms,arm_exercise,Arm Exercise,"bicep_curl, tricep_extension",False,bodyweight,70,88,95,65
b8d5ff26-ec6d-45dc-92bb-81cc83e680f7,Sitting Toe Touch,general_movement,Sitting Toe Touch,,False,bodyweight,70,88,95,65
b8d961bf-0430-4052-ab7f-8685363a5fea,Single Leg Deadlift With Arm And Leg Extended (Bodyweight),single_leg_deadlift,Single Leg Deadlift,"romanian_deadlift, bent_over_row, hip_thrust, squat",False,bodyweight,70,88,95,65
b8e8d2d8-0fc2-4306-835f-ba4c4cdeb053,Smith Hip Thrust,hip_thrust,Hip Thrust,"glute_bridge, romanian_deadlift, leg_curl",False,smith_machine,72,70,25,80
b91e825f-0a75-44fe-9055-ce94d64b548f,Cross Body Elbow To Knee Side To Side Hop,general_movement,Cross Body Elbow To Knee Side To Side Hop,,False,bodyweight,70,88,95,65
b934a405-83eb-4c81-affe-e8d48ca862c2,Bent Leg Kickback (kneeling) (Resistance Band),back_exercise,Back Exercise,"bent_over_row, lat_pulldown",False,band,60,85,90,50
b938998f-8f87-4da3-9fc8-976295f69d56,Lying Flat Hip Raise,raise,Raise,"lateral_raise, front_raise",False,bodyweight,70,88,95,65
b93d23cc-4375-403e-bd42-7160a4ea997d,Standing Pelvic Tilt Against Wall,general_movement,Standing Pelvic Tilt Against Wall,,False,bodyweight,70,88,95,65
b945528a-ac73-4e6e-a1fd-ba70aa477449,Walking On Spot,general_movement,Walking On Spot,,False,bodyweight,70,88,95,65
b9455baa-f4ae-4de3-96a3-38a7464c1567,Straight Arm Twisting Sit Up (Dumbbell),crunch,Crunch,"leg_raise, plank, russian_twist",False,dumbbell,92,90,92,90
b9492726-f07f-41bf-a4cd-f8d89333a839,Finger Curls (Dumbbell),bicep_curl,Bicep Curl,"hammer_curl, preacher_curl, tricep_extension",True,dumbbell,92,90,92,90
b95d5063-46e5-40a3-bbd9-aee5e3ea3df7,Lying Hip Circle,general_movement,Lying Hip Circle,,False,bodyweight,70,88,95,65
b968d843-a167-45e4-a7d7-564099b872aa,Arms Circle Front Step,arm_exercise,Arm Exercise,"bicep_curl, tricep_extension",False,bodyweight,70,88,95,65
b9692a94-6770-451a-89c8-fb87d6296d40,Lying Butterfly Crunch,fly,Chest Fly,"bench_press, incline_fly, push_up",False,bodyweight,70,88,95,65
b975c55b-ee44-4447-8ac0-366072aa0323,Seated Shoulder Press On A Chair,shoulder_press,Shoulder Press,"lateral_raise, front_raise, tricep_extension",False,bodyweight,70,88,95,65
b986e88c-513a-479a-9a59-db59815b3cca,Smith Reverse Calf Raises,calf_raise,Calf Raise,leg_press,False,smith_machine,72,70,25,80
b98bbabb-0a86-445a-ac03-e04ef07c62f9,Narrow Grip High Row (Band),bent_over_row,Bent Over Row,"lat_pulldown, face_pull, bicep_curl, rear_delt_fly",False,band,60,85,90,50
b98c6338-7e38-4448-8d52-7a86d09454c2,Assisted Parallel Close Grip Pull Up,pull_up,Pull Up,"lat_pulldown, bent_over_row, bicep_curl",True,bodyweight,70,88,95,65
b99b1ee4-672a-46a4-9582-ac7f7d80234d,Single Arm Pull Up,pull_up,Pull Up,"lat_pulldown, bent_over_row, bicep_curl",True,bodyweight,70,88,95,65
b9b2e0a6-e6cd-4e6c-9eb3-e2ed07533546,Donkey Kick Glute Curl,curl,Curl,"bicep_curl, hammer_curl",False,bodyweight,70,88,95,65
b9b9dae0-17f6-40b6-bb01-db239710b4ff,Criss Cross Jack,general_movement,Criss Cross Jack,,False,bodyweight,70,88,95,65
b9c19f39-b3c8-4a0e-99e6-cf590d405a9c,Mixed Grip Deadlift (Barbell),deadlift,Deadlift,"romanian_deadlift, bent_over_row, hip_thrust, squat",True,barbell,95,80,65,95
b9c1d197-7dc0-46a6-bcc1-825d81b3088a,Single Leg Calf Jump,calf_raise,Calf Raise,leg_press,False,bodyweight,70,88,95,65
b9c1fe68-68e0-4e54-9db6-3385e4e3f340,Wide Child Prasarita Balasana Yoga Pose,general_stretch,Stretch,,False,bodyweight,70,88,95,65
b9c5fdf6-0879-4a90-afa1-b0f344190a91,Wall Plank,plank,Plank,"crunch, leg_raise, russian_twist",True,bodyweight,70,88,95,65
b9cfa548-e856-4dae-8fdb-91ba54eaaade,Sit (wall),general_movement,Sit,,False,bodyweight,70,88,95,65
b9db4c01-f29a-4f42-8623-6f687c0e0415,Standing Wide Grip Curl (Barbell),bicep_curl,Bicep Curl,"hammer_curl, preacher_curl, tricep_extension",False,barbell,95,80,65,95
b9dee38b-dcec-42d3-966e-23f45fce5ed7,Bench Dip (knees Bent),bench_dip,Bench Dip,"bench_press, tricep_pushdown, push_up",False,bodyweight,70,88,95,65
b9e66551-8a78-40fb-a6c5-a8b965a6f25a,Smith Leg Press,leg_press,Leg Press,"squat, leg_extension, leg_curl, hack_squat",False,smith_machine,72,70,25,80
b9f113a5-e934-4b19-b29d-d437c7323f67,Roll Neck Rotation Lying On Floor,general_movement,Roll Neck Rotation Lying On Floor,,False,bodyweight,70,88,95,65
ba02c30f-0c64-40c6-92bd-19a093121eb0,Single Arm Fly (Resistance Band),fly,Chest Fly,"bench_press, incline_fly, push_up",False,band,60,85,90,50
ba055f1c-6c8a-4f92-bd92-4379f17c671c,Incline Close Grip Shoulder Press With V Bar (Cable),shoulder_press,Shoulder Press,"lateral_raise, front_raise, tricep_extension",False,cable,85,88,30,92
ba12b46e-e5bb-4d57-994c-a275bc651113,Stability Ball Sitting Balance Knee Extension,extension,Extension,"tricep_extension, leg_extension",False,bodyweight,70,88,95,65
ba2784b3-49f1-49a7-b282-8e39e189bb8a,Side Step Squat,squat,Squat,"leg_press, leg_extension, lunge, leg_curl",False,bodyweight,70,88,95,65
ba36889a-ae66-4640-9e3a-6df41c1864ac,Shrug (Band),shrug,Shrug,"upright_row, deadlift, bent_over_row",False,band,60,85,90,50
ba39bfc8-1c6d-46ac-8f89-d776cffd36a6,Alternate Leg Raise With Head Up,leg_raise,Leg Raise,"crunch, plank, reverse_crunch",False,bodyweight,70,88,95,65
ba405f78-c347-4ea6-a09e-6ab817d53daa,Back Slaps Wrap Arround Stretch,back_stretch,Back Stretch,,False,bodyweight,70,88,95,65
ba567a26-27ed-46d1-acd6-172559f7396d,Diamond Push Up,diamond_push_up,Diamond Push Up,"bench_press, fly, dip, tricep_extension",False,bodyweight,70,88,95,65
ba597438-a2c9-4c2b-82c1-8495f2c95cfd,Child Pose Arms Rotation,general_stretch,Stretch,,False,bodyweight,70,88,95,65
ba714377-5694-4ded-a398-65117f945722,Head Supported Row (Dumbbell),bent_over_row,Bent Over Row,"lat_pulldown, face_pull, bicep_curl, rear_delt_fly",False,dumbbell,92,90,92,90
ba738955-cc5e-42b8-a2b2-bedeba70399a,Seated Shoulder 90 Degrees Internal Rotation,shoulder_exercise,Shoulder Exercise,"shoulder_press, lateral_raise",False,bodyweight,70,88,95,65
ba7e0f87-39bf-4a65-98b3-59a98226ea88,Butterfly Forward Leaning,fly,Chest Fly,"bench_press, incline_fly, push_up",False,bodyweight,70,88,95,65
ba87d5a5-201c-48bd-9989-1256dd636f3a,Sitting In Out Leg Raise On A Padded Stool,leg_raise,Leg Raise,"crunch, plank, reverse_crunch",False,bodyweight,70,88,95,65
ba8b5687-ca8a-4074-b958-c6ff6ec036a0,Half Kneeling Face Pull (Cable),face_pull,Face Pull,"rear_delt_fly, lateral_raise, bent_over_row",True,cable,85,88,30,92
ba93cc98-be09-4bca-ac7b-f91349e84b90,Standing Calf Raise (Dumbbell),calf_raise,Calf Raise,leg_press,False,dumbbell,92,90,92,90
ba9e28d0-85d0-4845-a635-696eafa13ec3,Arms Up And Down,arm_exercise,Arm Exercise,"bicep_curl, tricep_extension",False,bodyweight,70,88,95,65
baa26528-a978-4ef9-80c6-958ea1d0c314,Back And Shoulders Stretch,shoulder_stretch,Shoulder Stretch,,False,bodyweight,70,88,95,65
baa5da7b-016e-46a3-9c54-72fbbbaf47ca,Side Lying Clam And Kick,general_movement,Side Lying Clam And Kick,,False,bodyweight,70,88,95,65
baa615a1-be95-46d8-89c2-127f867665b5,Shoulder Flexion,shoulder_exercise,Shoulder Exercise,"shoulder_press, lateral_raise",False,bodyweight,70,88,95,65
bab856fd-fe12-459b-ae25-aa0713206610,Far Leg Hip Thrust,hip_thrust,Hip Thrust,"glute_bridge, romanian_deadlift, leg_curl",False,bodyweight,70,88,95,65
babbac05-985c-483f-89c4-a0546690f9fa,Dynamic Back Stretch,back_stretch,Back Stretch,,False,bodyweight,70,88,95,65
babfaecd-fe4a-4fe5-a4a0-d5928f5e4ee3,Lever Seated Leg Curl (plate Loaded),seated_leg_curl,Seated Leg Curl,"romanian_deadlift, hip_thrust, leg_extension",False,machine,80,75,20,88
bac18033-3393-4c3d-9540-f4c9bf81a746,Seated Twist With A Towel On A Padded Stool,general_movement,Seated Twist With A Towel On A Padded Stool,,False,bodyweight,70,88,95,65
bac56005-2540-423b-9a90-a5babf12a77d,Tabletop Plank Raise And Reach,plank,Plank,"crunch, leg_raise, russian_twist",True,bodyweight,70,88,95,65
bac9a6fc-c8b3-4ecd-a877-ec27b7c15643,Overhead Single Arm Triceps Extension (versio (Band),overhead_tricep_extension,Overhead Tricep Extension,"tricep_pushdown, skull_crusher, dip, bicep_curl",False,band,60,85,90,50
bae30d89-6dbb-4db2-9b22-543934a95c7f,Hip Swirls,general_movement,Hip Swirls,,False,bodyweight,70,88,95,65
bb0550df-e760-4052-b948-a30a23679b08,Snatch Pull,snatch,Snatch,"clean, overhead_squat, deadlift",False,bodyweight,70,88,95,65
bb05ec3c-45d7-4f7c-a8c7-802620bbfcf0,Seated Hip Flexion (Resistance Band),general_movement,Seated Hip Flexion,,False,band,60,85,90,50
bb10eed9-689c-45a5-8ca0-50e5223630d7,Squat Leg Side Lift,squat,Squat,"leg_press, leg_extension, lunge, leg_curl",False,bodyweight,70,88,95,65
bb120804-dfaf-4247-8bd1-af0b13e8d1f8,Upavishta Konasana Yoga Pose,general_stretch,Stretch,,False,bodyweight,70,88,95,65
bb1b26ea-6d1a-416e-ae3c-c8b3926c7860,Seated Front Raise (Dumbbell),front_raise,Front Raise,"shoulder_press, lateral_raise, incline_bench_press",True,dumbbell,92,90,92,90
bb259880-efab-4465-a054-3903a6fde3ad,Side Squat Jack,squat,Squat,"leg_press, leg_extension, lunge, leg_curl",False,bodyweight,70,88,95,65
bb2839cc-5e9c-4eeb-a2f2-b5a6d8217f6a,Jogging Jab,running,Running,,False,bodyweight,70,88,95,65
