id,name,equpiment,exercise_type,is_compound,difficulty_level,supersetable,duration_based,hypertrophy_rating,strength_rating,fat_loss_rating,endurance_rating,general_fitness_rating,optimal_rep_range_min,optimal_rep_range_max,recommended_sets,rest_seconds,fatigability,muscles_worked_count,build_muscle_reps,get_lean_reps,endurance_reps,general_fitness_reps
d07eb091-b2fc-41cb-b297-c41d401e991c,Twisting Overhead Press (Cable),,strength,True,intermediate,True,False,10,10,7,5,8,6,12,4,90,7,4,6-12,10-12,15-17,6-12
d080226f-5918-4f80-bc1b-678c2bdaa830,Floor Crunch Feet On Bench,,strength,False,intermediate,True,False,7,5,5,6,6,12,20,3,60,4,2,12-12,12-20,15-25,12-20
d0806079-cd5d-426c-8c69-0db1fd3e44ec,Single Arm Preacher Curl (Dumbbell),,strength,False,advanced,True,False,9,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
d08dd17b-e6b6-451e-94f4-26dd0a5b9d74,Lying Reverse Frog Crunch,,strength,False,intermediate,True,False,7,5,5,6,6,12,20,3,60,4,2,12-12,12-20,15-25,12-20
d0903bff-a3ed-4e83-846b-c5c13e9c3a90,Incline Alternative Fly (Dumbbell),,strength,False,intermediate,True,False,9,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
d0acd1ae-94a7-43e2-893c-b6a016957c0b,Svend Press March,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
d0b9fae5-489a-4f8e-9b5b-b4784246b6e0,Seated Kickback (Dumbbell),,strength,False,intermediate,True,False,8,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
d0bf5e49-f738-47cf-87f6-ee913c3e7ed7,Standing Side To Cross Crunch,,strength,False,intermediate,True,False,7,5,5,6,6,12,20,3,60,4,2,12-12,12-20,15-25,12-20
d0c10498-7c23-4fda-a7c8-e8880c76c4a1,Straight Leg Deadlift (Barbell),,strength,True,intermediate,False,False,10,10,7,5,9,5,10,4,120,9,6,6-10,10-10,15-15,5-10
d0c3512c-fd24-45f1-be91-11465ccc0e27,Standing Bent Knee Calf Raise With A Chair Support,,strength,False,beginner,True,False,8,5,5,6,6,12,20,3,60,4,2,12-12,12-20,15-25,12-20
d0dd640a-420a-472a-81d6-66bf8b1d4ffe,Standing One Arm Curl Over Incline Bench (Dumbbell),,strength,False,advanced,True,False,9,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
d0e737d8-ace0-4bb3-8de1-a567ac9e9791,Calves Stretch,,stretch,False,beginner,True,True,1,1,2,3,6,1,1,1,30,1,2,N/A,N/A,N/A,N/A
d0f98b1e-e134-4134-996f-71d8eafcfe99,Russian Twist With Legs Floor Off (versio (Dumbbell),,strength,False,intermediate,True,False,8,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
d1076655-3406-446a-91a5-6cd49483e5f5,Glute Bridge Roll,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
d11283b8-0882-43a8-92bd-7cd1da8c8420,Chest Fly Forearms,,strength,False,intermediate,True,False,8,5,5,6,6,12,20,3,60,4,2,12-12,12-20,15-25,12-20
d1153236-4028-4498-b001-ee952bc351b0,Diagonal Reach On Chair,,strength,False,beginner,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
d11e94b6-75d8-422f-ae1a-18c6211fb1f8,Pull In (on Stability Ball),,strength,False,intermediate,True,False,7,5,5,6,6,12,20,3,60,4,2,12-12,12-20,15-25,12-20
d1231188-2b96-4314-9924-3cf243d24e52,Standing Side Leg Raise Crunch,,strength,False,intermediate,True,False,8,5,5,6,6,12,20,3,60,4,2,12-12,12-20,15-25,12-20
d13f7dc4-3b56-48c6-a72c-63aad2c1c44b,Smith Chair Squat,,strength,True,beginner,False,False,10,10,8,5,9,5,10,4,120,9,4,6-10,10-10,15-15,5-10
d14182ff-29fd-4129-aa50-ed5f788c5d2a,Sled 45 Degrees Deep Leg Press,,strength,True,intermediate,True,False,8,8,7,5,8,6,12,4,90,7,4,6-12,10-12,15-17,6-12
d15c977f-2b6f-4527-b299-cff251a96271,Plank March (Resistance Band),,strength,False,intermediate,True,False,7,5,5,7,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
d165992b-563d-4aa2-94b8-741fa578926d,Banded Bench Press (Barbell),,strength,True,intermediate,True,False,10,10,7,5,8,5,10,4,120,7,4,6-10,10-10,15-15,5-10
d165fb7a-e900-4dc7-aca7-6cb2d749618e,Glute Bridge Hip Side Raise,,strength,False,intermediate,True,False,8,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
d16959b3-0836-433f-ab2d-6d695d3b9ed7,Kickback (Cable),,strength,False,intermediate,True,False,8,5,5,6,6,12,20,3,60,4,2,12-12,12-20,15-25,12-20
d17cb836-4a42-46a8-bce5-396f65709126,Explosive Bench Press (Barbell),,plyometrics,True,advanced,True,False,10,10,9,8,7,8,15,3,60,8,5,8-12,10-15,15-20,8-15
d183b404-f451-4531-b9ff-10aa93f5e77a,Assisted Pull Up,,strength,True,beginner,True,False,8,8,7,5,9,6,12,4,90,7,4,6-12,10-12,15-17,6-12
d18cbbd4-ed71-4eb0-a57a-01ef193aa348,Sit Up Stand Up,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
d18e84cc-584b-440c-8432-8ca342fc43cb,Lying Alternating Legs Extension,,strength,False,intermediate,True,False,8,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
d1a0816e-81c3-438e-aac1-249386dca701,Reverse Grip Straight Back Seated High Row (Cable),,strength,True,intermediate,True,False,10,10,7,5,8,6,12,4,90,7,4,6-12,10-12,15-17,6-12
d1a7db4e-e700-401d-9c41-733be4f3d06d,Standing Leg Curl,,strength,False,intermediate,True,False,8,5,5,6,6,10,15,3,60,6,2,10-12,10-15,15-20,10-15
d1b09240-6e87-4dbd-b99e-f81a28efaf7d,Half Frog Stretch,,stretch,False,beginner,True,True,1,1,2,3,6,1,1,1,30,1,2,N/A,N/A,N/A,N/A
d1b13c99-a335-49dd-83df-203975d64028,Scapular Pull Up,,strength,True,intermediate,True,False,8,8,7,5,9,6,12,4,90,7,4,6-12,10-12,15-17,6-12
d1c01807-427a-41ab-b239-682b183a15ae,Bound Angle Yoga Pose Baddha Konasana,,plyometrics,False,intermediate,True,False,4,5,9,8,7,8,15,3,60,8,5,8-12,10-15,15-20,8-15
d1d8f9c2-fcdb-4f08-b572-8b44df434234,Seated Single Leg Knee Flexion,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
d1ef839b-930e-40c7-a599-f4c9899dddf3,Single Leg Romanian Deadlift Leg Raise (Dumbbell),,strength,True,intermediate,False,False,10,10,7,5,9,5,10,4,120,9,6,6-10,10-10,15-15,5-10
d1f25c52-bf68-40bc-9b91-193f1078022b,Sitting Hip Knee And Ankle Mobilization On A Stabi,,stretch,False,beginner,True,True,1,1,2,3,6,1,1,1,30,1,2,N/A,N/A,N/A,N/A
d1f6506b-00cc-4884-b83e-b7766c26b3c5,Ring Handstand To L Sit,,strength,False,advanced,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
d201217c-c6f5-4339-bd6e-cd59a584633d,Elbow Up And Down Dynamic Plank,,strength,False,intermediate,True,False,7,5,5,7,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
d2143afe-53b0-4b50-af51-60095e26e68b,Elbow Touch To Outer Throw,,strength,True,intermediate,True,False,10,10,7,5,8,6,12,4,90,7,4,6-12,10-12,15-17,6-12
d2146d2d-361b-4522-8412-2fcb3d26faac,Alternate Knee Cross Over Against Wall,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
d2244073-e7f3-4683-8545-9f1dd63af862,Kneeling Back Kick (Resistance Band),,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
d22f8693-7036-4395-8ed5-48056856e32f,Wide Upright Row (Kettlebell),,strength,True,intermediate,True,False,10,10,7,5,8,6,12,4,90,7,4,6-12,10-12,15-17,6-12
d23330ba-cfcb-4fe4-873b-cc423e88aad2,Chaturanga Pose,,stretch,False,beginner,True,True,1,1,2,3,6,1,1,1,30,1,2,N/A,N/A,N/A,N/A
d239956e-35a2-429e-a526-1996809a0512,Chin Tuck Hold,,strength,False,intermediate,True,False,7,5,5,7,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
d23db21d-6958-40e1-99af-175c1f136d5e,Side Crunch (Cable),,strength,False,intermediate,True,False,8,5,5,6,6,12,20,3,60,4,2,12-12,12-20,15-25,12-20
d2409941-4fc8-4f8c-a63c-56f4bf8e6dec,Stability Ball Rollout,,strength,False,intermediate,True,False,7,5,5,6,6,12,20,3,60,4,2,12-12,12-20,15-25,12-20
d240b3c8-b148-45ef-93d2-852de31113f3,EZ (Barbell) Spider Curl,,strength,False,intermediate,True,False,9,6,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
d2696429-d436-486f-9546-4d05cad974b9,High Knee Squat,,plyometrics,True,intermediate,False,False,10,10,10,8,9,8,15,3,60,8,5,8-12,10-15,15-20,8-15
d26ddc39-e706-45bb-9040-e0d90edf7d20,Lying Front Raise,,strength,False,intermediate,True,False,8,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
d2707806-1ebd-4171-9a1a-ce1d8a466c33,Figure 8 (Kettlebell),,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
d2799cb8-6188-4012-b327-cf157985098c,Inchworm To Cobra,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
d285d4af-e90f-400a-a98d-651a93250515,Kneeling Thread The Needle,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
d29235e2-be70-4bf1-9bae-f0a40c1be526,Walk Leg Kick,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
d2997cb7-6083-4afb-80a0-ad5f15dfa66a,Sprint,,cardio,False,intermediate,False,True,2,2,9,10,8,1,1,1,60,7,5,N/A,N/A,N/A,N/A
d2a113a5-2956-46d5-8e80-baef13df9415,Scissors Jump,,plyometrics,False,intermediate,True,False,4,5,9,8,7,8,15,3,60,8,5,8-12,10-15,15-20,8-15
d2a56a3a-f3a5-4110-8888-1f0741bc4b4e,Hanging Flutter Kick,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
d2a707ae-f935-401c-a330-45f021156240,Heel Elevated Squat (Bodyweight),,strength,True,beginner,False,False,10,10,8,7,9,5,10,4,120,9,4,6-10,10-10,15-15,5-10
d2a93aaf-5cc1-47e8-b90d-3c47448f8661,Cat Cow Stretch,,stretch,False,beginner,True,True,1,1,2,3,6,1,1,1,30,1,2,N/A,N/A,N/A,N/A
d2a9cb35-3415-44cd-8823-02ed080e02e7,Suspender Self Assisted Pull Up,,strength,True,beginner,True,False,8,8,7,5,9,6,12,4,90,7,4,6-12,10-12,15-17,6-12
d2ad5090-ca60-484c-bf96-6eb3e99da568,Standing Side Crunch,,strength,False,intermediate,True,False,7,5,5,6,6,12,20,3,60,4,2,12-12,12-20,15-25,12-20
d2ad53cd-b72d-4d40-a6b2-7b1e41149cad,Side Hip Abduction,,strength,False,intermediate,True,False,7,5,5,6,6,12,20,3,60,4,2,12-12,12-20,15-25,12-20
d2b38f62-a54b-47b2-bba4-347f495fd15a,Landmine Push Up,,strength,True,intermediate,True,False,8,8,7,5,9,6,12,4,90,7,4,6-12,10-12,15-17,6-12
d2cb37cb-f154-4ce1-86f0-99b6e65a3da2,Wide Squat Hands Together (Bodyweight),,strength,True,beginner,False,False,10,10,8,7,9,5,10,4,120,9,4,6-10,10-10,15-15,5-10
d2cc0ae6-3a43-4bc7-9180-6f9b0d409ea2,Single Leg Deadlift With Knee Lift,,strength,True,intermediate,False,False,10,10,7,5,9,5,10,4,120,9,6,6-10,10-10,15-15,5-10
d2d073e7-6a0a-4637-a41b-c6b1115c485a,Lying Abduction Adduction,,strength,False,intermediate,True,False,7,5,5,6,6,12,20,3,60,4,2,12-12,12-20,15-25,12-20
d2dacef6-d384-41e2-ae69-781a9bcf0479,Standing Yin Yang Circles,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
d2fd72a2-072c-4e90-9bf6-111668a7a120,Rear Delt Raise (Barbell),,strength,False,intermediate,True,False,9,6,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
d3015f4f-7e30-47d7-8283-ba6f56c610b2,Toe Side Walk (Resistance Band),,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
d32a4121-c793-424b-8ef9-0c50fcb84312,Standing Single Arm Reverse Grip Row (Cable),,strength,True,advanced,True,False,10,10,7,5,8,6,12,4,90,7,4,6-12,10-12,15-17,6-12
d33f75bc-667c-4ed0-bf71-f42215d0c438,Sitting Alternating Shrug (Bodyweight),,strength,False,beginner,True,False,7,5,5,7,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
d34b18fd-020d-46c7-8c22-40ebc5bc6d3d,Elevanted Knee Tuck V Tuck,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
d353e754-21d6-48d7-97c6-a27e35ce8d08,Lever Bent Over Single Arm Wide Grip Row (with Che,,strength,True,advanced,True,False,10,10,7,5,8,6,12,4,90,7,4,6-12,10-12,15-17,6-12
d356a63b-186a-454d-8105-ecc4fe0c4c32,Stationary Bike Walk,,cardio,False,intermediate,False,True,2,2,9,10,8,1,1,1,60,7,5,N/A,N/A,N/A,N/A
d35dde7d-1088-4754-8bfe-24e7b587efd1,Standing Stacked Arm Chest Squeeze,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
d36ed2cf-1ddd-431b-9dcd-ec107cb41342,Standing 90 Degrees Arms Rotation,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
d36f5082-71ce-4461-bc22-ef05568c85ce,High Pulley Straight Bar Overhead Triceps Extension (Cable),,strength,False,intermediate,True,False,8,5,5,6,6,12,20,3,60,4,2,12-12,12-20,15-25,12-20
d36f5973-81c1-426a-b5ee-30ce2b0fc26b,Arm Extension Torso Twist,,strength,False,intermediate,True,False,8,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
d379bd5b-90a7-4fca-82a4-eb663485a3d2,Sitting Forearms Stretch On A Chair,,stretch,False,beginner,True,True,1,1,2,3,6,1,1,1,30,1,2,N/A,N/A,N/A,N/A
d397ebd0-055c-4513-a1f6-b89ec19021c2,Incline Alternating Cross Raise (Dumbbell),,strength,False,intermediate,True,False,9,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
d3a05b40-8d6d-4514-b25e-8af0ffada336,Suitcase Hold (Kettlebell),,strength,False,intermediate,True,False,7,5,5,7,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
d3a49a78-50fc-4c29-be47-88dd970f9de4,Standing Gluteus Medius Press Against Wall,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
d3a9f90b-4edc-495a-84b5-85fe8a687949,Hollow Rock,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
d3ae7b05-6bb5-4f64-a0bf-b8e2a5458e65,Backward Neck Stretch,,stretch,False,beginner,True,True,1,1,2,3,6,1,1,1,30,1,2,N/A,N/A,N/A,N/A
d3b3add9-e988-4850-b5e3-4e00d9bf0234,Pick And Carry,,strength,True,intermediate,True,False,8,8,7,5,8,6,12,4,90,7,4,6-12,10-12,15-17,6-12
d3b54220-816b-4cda-9acb-3b49f6da1c68,Seated Knee Up Rotation Stretch,,stretch,False,beginner,True,True,1,1,2,3,6,1,1,1,30,1,2,N/A,N/A,N/A,N/A
d3c4b92e-26de-4fef-b463-cb8716637ba9,Mini Squat With A Chair,,strength,True,beginner,False,False,10,10,8,5,9,5,10,4,120,9,4,6-10,10-10,15-15,5-10
d3c7be63-33b0-45b7-a090-893ae34d83da,Supine Windshield Wipers,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
d3cb0070-eaaf-4766-b277-7d0e8dd0c5f2,Sitting Thoracic Spine Flexion,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
d3cd345f-7ed3-4d5e-a7a1-f8ae2d7d07cc,Weighted Sissy Squat,,strength,True,advanced,False,False,10,10,8,5,9,5,10,4,120,9,4,6-10,10-10,15-15,5-10
d3ed0b2d-8726-4b3e-b0c2-3b02e06e04b3,Duck Walk,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
d3fdbd6d-99f8-4617-a8f3-6edaf42af5a7,Leg Under And Above Shoulders Bridge Pose,,stretch,False,beginner,True,True,1,1,2,3,6,1,1,1,30,1,2,N/A,N/A,N/A,N/A
d3ff374f-7d59-4ecc-b6db-23a726883ac4,Swimming Side Steps,,cardio,False,intermediate,False,True,2,2,9,10,8,1,1,1,60,7,5,N/A,N/A,N/A,N/A
d4023d47-c937-40e3-8be2-7f1b97fb4f81,Squat Step Out (Resistance Band),,strength,True,intermediate,False,False,10,10,8,5,9,5,10,4,120,9,4,6-10,10-10,15-15,5-10
d407c7cc-9a1e-46ef-b3c2-d9902059b88f,Standing Hands Up Side Crunch,,strength,False,intermediate,True,False,7,5,5,6,6,12,20,3,60,4,2,12-12,12-20,15-25,12-20
d4090824-e4cf-4b8d-8583-8ecbb0ef86df,Lying Glute Stretch,,stretch,False,beginner,True,True,1,1,2,3,6,1,1,1,30,1,2,N/A,N/A,N/A,N/A
d40ad2a5-2f9e-4315-a1a7-62f5c23e98f8,Roll Ball Triceps Latissimus Dorsi Stretch,,stretch,False,beginner,True,True,1,1,2,3,6,1,1,1,30,1,2,N/A,N/A,N/A,N/A
d411e0ff-e41f-4b8e-bd20-2ece437bf010,Dynamic Knee Drop,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
d41ab2fa-6e24-4b80-b82e-5a9661581896,Lying Single Leg Lift,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
d4205b1a-4b87-462c-882f-6f57f618780e,Standing Hand To Big Toe Yoga Pose Utthita Hasta P,,stretch,False,beginner,True,True,1,1,2,3,6,1,1,1,30,1,2,N/A,N/A,N/A,N/A
d42e6f1d-88ed-4ce9-aaac-232c4aa4b3a6,Plank Side Jump,,plyometrics,False,intermediate,True,False,4,5,9,8,7,8,15,3,60,8,5,8-12,10-15,15-20,8-15
d43200d4-116a-4a33-a9c0-e0445f9bbb43,Lateral Step Up (Bodyweight),,strength,True,beginner,True,False,8,8,7,7,8,6,12,4,90,7,4,6-12,10-12,15-17,6-12
d4335430-6260-4b4a-92ec-f08b6580baea,Standing Palms In Press (Dumbbell),,strength,False,intermediate,True,False,8,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
d4358b9b-29cb-4562-a1d6-f1075309b0e4,One Leg Glute Bridge (Resistance Band),,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
d439966d-9da0-4929-af00-f1853f7f1c4f,Front Raise (Rope) (Cable),,strength,False,intermediate,True,False,8,5,5,6,6,12,20,3,60,4,2,12-12,12-20,15-25,12-20
d43d8fc7-4c50-4992-96e3-528c174ea96d,Standing Knee Raise Back Kick,,strength,False,intermediate,True,False,8,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
d44d0527-6c5a-4e02-9a54-14fc933b8424,Smith Sumo Squat,,strength,True,intermediate,False,False,10,10,8,5,9,5,10,4,120,9,4,6-10,10-10,15-15,5-10
d45d1813-5df1-4148-beb5-57eb0f641c4a,Sumo Deadlift (Barbell),,strength,True,intermediate,False,False,10,10,7,5,9,5,10,4,120,9,6,6-10,10-10,15-15,5-10
d460bf63-0fc2-45c2-950f-6cb2dde04344,Reverse Woodchop (Cable),,plyometrics,True,intermediate,True,False,4,5,9,8,7,8,15,3,60,8,5,8-12,10-15,15-20,8-15
d46ab0e3-ce2a-4a45-a005-894e26b1339c,Seated One Arm Alternate Row (Cable),,strength,True,advanced,True,False,10,10,7,5,8,6,12,4,90,7,4,6-12,10-12,15-17,6-12
d4702757-baa0-4c25-bc22-564d63779ec6,Reverse Lunge (leg Kick),,strength,True,intermediate,True,False,8,8,8,5,9,6,12,4,90,7,4,6-12,10-12,15-17,6-12
d470b708-3ac8-4856-bb32-40e78049d4e9,Twisting Crunch,,strength,False,intermediate,True,False,7,5,5,6,6,12,20,3,60,4,2,12-12,12-20,15-25,12-20
d474112b-ffcd-47d0-8224-c115723dc6aa,Walking Calf Raise (Bodyweight),,cardio,False,beginner,False,True,8,2,9,10,8,1,1,1,60,7,5,N/A,N/A,N/A,N/A
d4800981-30f7-47e2-84b8-603e4818a7fc,Close Grip Row (Band),,strength,True,intermediate,True,False,10,10,7,5,8,6,12,4,90,7,4,6-12,10-12,15-17,6-12
d48811c4-623d-43dd-8b15-0077fad0988b,Wheel Pose Urdhva Dhanurasana,,stretch,False,beginner,True,True,1,1,2,3,6,1,1,1,30,1,2,N/A,N/A,N/A,N/A
d488987b-ce3d-4cec-a297-262d0d2b3ed9,Prayer Push Jump,,plyometrics,False,intermediate,True,False,4,5,9,8,7,8,15,3,60,8,5,8-12,10-15,15-20,8-15
d48a597a-6210-4a6e-98a2-58494d57f566,Standing Ankle Circles,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
d48d6e0d-8b6f-43d5-9b1c-8768a5ce28aa,Kneeling Ankle Stretch,,stretch,False,beginner,True,True,1,1,2,3,6,1,1,1,30,1,2,N/A,N/A,N/A,N/A
d48dbf7c-2636-487a-b5d8-71b81f735f22,Incline Close Grip Push Up With Chair,,strength,True,beginner,True,False,8,8,7,5,9,6,12,4,90,7,4,6-12,10-12,15-17,6-12
d498bff9-3cc6-43bd-a77f-460994ee11da,Shuffle Diagonal Reaches,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
d4a0403a-15e6-402f-8b41-7d287208d99d,Handstand Push Up,,strength,True,advanced,True,False,8,8,7,5,9,6,12,4,90,7,4,6-12,10-12,15-17,6-12
d4a05562-78b5-4e7f-8fe4-55f1332945cd,Hang Power Clean (Barbell),,strength,True,advanced,False,False,9,9,8,5,8,6,12,4,90,9,6,6-12,10-12,15-17,6-12
d4a909f7-e40a-471f-b2e1-def2dcb36b29,Standing Scapular External Rotation (front Pov) (Dumbbell),,strength,False,intermediate,True,False,8,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
d4acea20-69da-4f64-b40a-1394b5be95a9,Run On Treadmill,,cardio,False,intermediate,False,True,2,2,9,10,8,1,1,1,60,7,5,N/A,N/A,N/A,N/A
d4ada8f1-345a-420d-b736-70d65a3ed4df,Stepjack Front Raise,,strength,False,intermediate,True,False,8,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
d4baa964-0557-4beb-8749-065a84d47c02,Biceps Curl (Dumbbell),,strength,False,intermediate,True,False,9,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
d4bcbccf-f9b1-42c1-8e75-1e7e38bbb4a6,Sitting Air Bike On A Chair,,cardio,False,beginner,False,True,2,2,9,10,8,1,1,1,60,7,5,N/A,N/A,N/A,N/A
d4c8a7c6-3d93-4222-988c-5e3729144b38,Seated Good Morning On Chair,,strength,True,beginner,True,False,8,8,7,5,8,6,12,4,90,7,4,6-12,10-12,15-17,6-12
d4cc44f8-c02f-4d7e-975d-ab199b1b9f2d,High Knee Skips,,plyometrics,False,intermediate,True,False,4,5,10,8,7,8,15,3,60,8,5,8-12,10-15,15-20,8-15
d4d7b731-6ae7-403f-94d0-2d04f3e738fa,Butt Kick With Row,,strength,True,intermediate,True,False,10,10,7,5,8,6,12,4,90,7,4,6-12,10-12,15-17,6-12
d4e08293-4203-48ee-afbe-8b10258263de,Arm Crossover Chest Out,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
d4f6e57b-9358-44e2-b4be-b15ca6ae5cd3,Standing Single Arm Triceps Stret (Resistance Band),,strength,False,advanced,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
d5018f93-745b-44e4-8f3e-699a78a88299,Lever Decline Chest Press,,strength,True,beginner,True,False,8,8,7,5,8,6,12,4,90,7,4,6-12,10-12,15-17,6-12
d505dbe5-49ac-489c-81e1-a704efd306de,Lying Biceps Curl,,strength,False,intermediate,True,False,8,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
d5076dec-6d15-452c-8b04-76c7fa4b5bcb,Weighted V Crunch (bosu Ball),,strength,False,advanced,True,False,7,5,5,6,6,12,20,3,60,4,2,12-12,12-20,15-25,12-20
d509ba01-12d0-4b12-ac71-e1fa28d74858,Seated Upright Circle Shift,,strength,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
d509c86a-4510-4a67-ba2b-eb795a477cad,Single Leg Deadlift Lunge,,strength,True,intermediate,False,False,10,10,8,5,9,5,10,4,120,9,6,6-10,10-10,15-15,5-10
d50d30b5-197e-473f-8c46-806e8a824bdc,Side Crunch,,strength,False,intermediate,True,False,7,5,5,6,6,12,20,3,60,4,2,12-12,12-20,15-25,12-20
d52d7e5e-12a2-4a9b-b41b-7f566af52e9c,Hip Roll Plank,,strength,False,intermediate,True,False,7,5,5,7,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
d533e8ca-960e-4a15-8bc7-f954143829e1,Pulsing Side Lunge,,strength,True,intermediate,True,False,8,8,8,5,9,6,12,4,90,7,4,6-12,10-12,15-17,6-12
d5357b09-d491-4997-ad5e-feee8a9fb20a,Lying Curl (Cable),,strength,False,intermediate,True,False,8,5,5,6,6,12,20,3,60,4,2,12-12,12-20,15-25,12-20
d543a4e5-471d-41e1-b68c-6809edd7f74a,Plank Alternate Knee Tuck,,strength,False,intermediate,True,False,7,5,5,7,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
d5450128-3569-4799-a4d4-2cf3234cdf3f,Standing Up Raise Side Open Arms,,strength,False,intermediate,True,False,8,5,5,6,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
d561360e-de3f-4bc5-85d0-af7d4ef0435f,Seated Hands To Feet Hold,,strength,False,intermediate,True,False,7,5,5,7,6,10,15,3,60,4,2,10-12,10-15,15-20,10-15
d564717f-4ce7-4ea4-8d10-139cad5e9f2e,Straight Leg Deadlift (Dumbbell),,strength,True,intermediate,False,False,10,10,7,5,9,5,10,4,120,9,6,6-10,10-10,15-15,5-10
d575f0a0-3343-4385-8fdb-26ff9b99832c,Fly With Chest Supported (Cable),,strength,False,beginner,True,False,8,5,5,6,6,12,20,3,60,4,2,12-12,12-20,15-25,12-20
